No,Day,Date( SUB),serial,Battalion,Company Name,Test Type,Date ( test),Classification,#200,AVERAGE VALUE,Sampling Location,Zone,ELMENT,BUILDING,layer ,Number of Tests,Performed Test ,Area(m2),sample status,Document Status,NUM. OF PAGES,Done BY,DURATION,Company ,Executed Quantity,Total Quantity,Required Quantity,Sectoer,Date (Daily),Contractor,Element (all),Executed Quantity (m3),Target Daily Rate
11732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
